User ID,Date,Day,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day
52844,2/11/2019,Monday,Stranger Things,1,8,9,Female,0,1
63656,2/11/2019,Monday,Stranger Things,1,7,13,Male,0,1
93430,2/11/2019,Monday,Stranger Things,1,2,57,Female,1,0
53594,2/11/2019,Monday,Stranger Things,2,10,58,Male,1,1
49080,2/11/2019,Monday,Stranger Things,2,7,42,Male,1,1
23330,2/11/2019,Monday,Stranger Things,2,5,3,Female,0,0
65419,2/11/2019,Monday,Stranger Things,2,7,12,Male,0,1
43394,2/11/2019,Monday,Stranger Things,1,1,10,Female,0,0
96810,2/11/2019,Monday,Stranger Things,2,9,23,Female,0,1
56334,2/11/2019,Monday,Stranger Things,1,7,30,Female,1,1
111235,2/11/2019,Monday,Stranger Things,2,3,20,Female,0,0
66222,2/11/2019,Monday,Stranger Things,1,1,39,Male,1,
100871,2/11/2019,Monday,Stranger Things,2,6,32,Female,1,
68490,2/11/2019,Monday,Stranger Things,1,2,35,Male,1,
24232,2/11/2019,Monday,Stranger Things,2,3,24,Female,0,
101767,2/11/2019,Monday,Stranger Things,1,9,56,Male,1,
38402,2/11/2019,Monday,Stranger Things,2,10,11,Female,0,
123947,2/11/2019,Monday,Stranger Things,2,6,46,Female,1,
41140,2/11/2019,Monday,Stranger Things,1,9,33,Female,1,
117180,2/11/2019,Monday,Stranger Things,2,8,39,Male,1,
121592,2/11/2019,Monday,Stranger Things,2,9,39,Female,1,
32146,2/11/2019,Monday,Stranger Things,2,5,4,Male,0,
38563,2/11/2019,Monday,Stranger Things,2,6,22,Male,0,
102667,2/11/2019,Monday,Stranger Things,2,2,28,Male,0,
124247,2/11/2019,Monday,Stranger Things,1,7,15,Female,0,
117522,2/11/2019,Monday,Stranger Things,1,1,52,Male,1,
24193,2/11/2019,Monday,Stranger Things,1,5,2,Female,0,
104043,2/11/2019,Monday,Stranger Things,2,6,40,Male,1,
31294,2/11/2019,Monday,Stranger Things,1,10,18,Male,0,
15628,2/11/2019,Monday,Stranger Things,2,1,18,Male,0,
79481,2/11/2019,Monday,Stranger Things,2,7,20,Female,0,
47269,2/11/2019,Monday,Stranger Things,1,4,37,Female,1,
91613,2/11/2019,Monday,Stranger Things,2,6,29,Male,0,
23698,2/11/2019,Monday,Stranger Things,1,4,18,Male,0,
45544,2/11/2019,Monday,Stranger Things,2,5,50,Male,1,
48694,2/11/2019,Monday,Stranger Things,1,1,53,Female,1,
77633,2/11/2019,Monday,Stranger Things,1,9,18,Female,0,
31444,2/11/2019,Monday,Stranger Things,1,8,30,Female,1,
112068,2/11/2019,Monday,Stranger Things,2,3,34,Male,1,
30994,2/11/2019,Monday,Stranger Things,2,10,45,Female,1,
63532,2/11/2019,Monday,Stranger Things,1,5,20,Female,0,
16694,2/11/2019,Monday,Stranger Things,2,6,13,Male,0,
4748,2/11/2019,Monday,Stranger Things,2,2,18,Female,0,
36375,2/11/2019,Monday,Stranger Things,1,5,5,Male,0,
36618,2/11/2019,Monday,Stranger Things,1,3,26,Male,0,
6570,2/11/2019,Monday,Stranger Things,2,8,33,Female,1,
78994,2/11/2019,Monday,Stranger Things,2,2,26,Female,0,
61583,2/11/2019,Monday,Stranger Things,1,4,60,Female,1,1
79991,2/11/2019,Monday,Stranger Things,1,6,42,Female,1,1
55087,2/11/2019,Monday,Stranger Things,1,6,51,Male,1,0
59395,2/11/2019,Monday,Stranger Things,2,5,54,Female,1,0
106761,2/11/2019,Monday,Stranger Things,2,4,59,Male,1,1
122739,2/11/2019,Monday,Stranger Things,1,9,49,Female,1,0
29252,2/11/2019,Monday,Stranger Things,2,1,34,Female,1,1
17995,2/11/2019,Monday,Stranger Things,1,5,55,Female,1,0
21978,2/11/2019,Monday,Stranger Things,1,6,55,Female,1,0
398,2/11/2019,Monday,Stranger Things,1,4,37,Female,1,1
107369,2/11/2019,Monday,Stranger Things,1,4,21,Male,0,1
83457,2/11/2019,Monday,Stranger Things,2,2,18,Female,0,1
80181,2/11/2019,Monday,Stranger Things,1,5,37,Male,1,0
68255,2/11/2019,Monday,Stranger Things,1,7,1,Male,0,0
67069,2/11/2019,Monday,Stranger Things,2,5,2,Female,0,0
114523,2/11/2019,Monday,Stranger Things,1,3,34,Male,1,1
76170,2/11/2019,Monday,Stranger Things,2,6,17,Male,0,1
86006,2/11/2019,Monday,Stranger Things,1,2,35,Male,1,0
55527,2/11/2019,Monday,Stranger Things,2,4,6,Male,0,1
93300,2/11/2019,Monday,Stranger Things,1,3,13,Female,0,0
79215,2/11/2019,Monday,Stranger Things,2,3,44,Male,1,1
86195,2/11/2019,Monday,Stranger Things,1,1,31,Male,1,1
19496,2/11/2019,Monday,Stranger Things,1,2,46,Female,1,0
22076,2/11/2019,Monday,Stranger Things,1,1,15,Male,0,1
92799,2/11/2019,Monday,Stranger Things,2,10,18,Female,0,1
76024,2/11/2019,Monday,Stranger Things,2,4,43,Female,1,0
117470,2/11/2019,Monday,Stranger Things,2,6,27,Male,0,0
35800,2/11/2019,Monday,Stranger Things,1,5,23,Male,0,0
87421,2/11/2019,Monday,Stranger Things,2,6,41,Female,1,1
85154,2/11/2019,Monday,Stranger Things,1,6,8,Female,0,1
95803,2/11/2019,Monday,Stranger Things,1,9,37,Male,1,0
83470,2/11/2019,Monday,Stranger Things,2,1,36,Female,1,1
14516,2/11/2019,Monday,Stranger Things,2,3,39,Female,1,1
29228,2/11/2019,Monday,Stranger Things,2,8,25,Female,0,1
100301,2/11/2019,Monday,Stranger Things,1,8,1,Female,0,1
78564,2/11/2019,Monday,Stranger Things,1,4,16,Male,0,0
34936,2/11/2019,Monday,Stranger Things,2,10,3,Female,0,0
3301,2/11/2019,Monday,Stranger Things,2,5,19,Female,0,1
65956,2/11/2019,Monday,Stranger Things,2,6,48,Male,1,0
96865,2/11/2019,Monday,Stranger Things,1,9,12,Male,0,0
39085,2/11/2019,Monday,Stranger Things,2,4,38,Female,1,0
32383,2/11/2019,Monday,Stranger Things,2,9,34,Female,1,1
45752,2/11/2019,Monday,Stranger Things,1,8,53,Male,1,0
115188,2/11/2019,Monday,Stranger Things,1,5,14,Male,0,0
24637,2/11/2019,Monday,Stranger Things,2,2,60,Female,1,0
92937,2/11/2019,Monday,Stranger Things,1,8,24,Female,0,0
109636,2/11/2019,Monday,Stranger Things,1,10,5,Male,0,0
34577,2/11/2019,Monday,Stranger Things,1,7,43,Female,1,0
13858,2/11/2019,Monday,Stranger Things,1,6,31,Female,1,0
15199,2/11/2019,Monday,Stranger Things,2,8,58,Male,1,0
3182,2/11/2019,Monday,Stranger Things,1,6,55,Male,1,0
104817,2/11/2019,Monday,Stranger Things,2,10,10,Male,0,0
13232,2/11/2019,Monday,Stranger Things,2,3,48,Female,1,0
47881,2/11/2019,Monday,Stranger Things,2,7,11,Female,0,1
101398,2/11/2019,Monday,Stranger Things,1,4,12,Male,0,0
111922,2/11/2019,Monday,Stranger Things,1,7,37,Female,1,1
119241,2/11/2019,Monday,Stranger Things,1,9,34,Female,1,1
109556,2/11/2019,Monday,Stranger Things,1,8,58,Female,1,1
110235,2/11/2019,Monday,Stranger Things,1,7,44,Female,1,0
68782,2/11/2019,Monday,Stranger Things,2,1,58,Female,1,1
1472,2/11/2019,Monday,Stranger Things,1,6,46,Female,1,1
73426,2/11/2019,Monday,Stranger Things,1,1,18,Male,0,0
113158,2/11/2019,Monday,Stranger Things,2,6,19,Male,0,0
71145,2/11/2019,Monday,Stranger Things,2,4,36,Female,1,0
62509,2/11/2019,Monday,Stranger Things,2,6,25,Female,0,0
7002,2/11/2019,Monday,Stranger Things,1,4,38,Male,1,1
120929,2/11/2019,Monday,Stranger Things,2,8,20,Male,0,1
114735,2/11/2019,Monday,Stranger Things,2,7,,Female,1,0
51315,2/11/2019,Monday,Stranger Things,2,9,,Female,1,1
122433,2/11/2019,Monday,Stranger Things,1,4,,Male,0,0
24380,2/11/2019,Monday,Stranger Things,2,8,,Female,0,0
33791,2/11/2019,Monday,Stranger Things,1,8,,Male,0,1
123103,2/11/2019,Monday,Stranger Things,2,10,,Female,0,1
65370,2/11/2019,Monday,Friends,5,6,,Female,0,0
98238,2/11/2019,Monday,Friends,6,1,,Male,0,1
20483,2/11/2019,Monday,Friends,5,8,,Female,0,0
122518,2/11/2019,Monday,Friends,2,3,,Male,0,0
32221,2/11/2019,Monday,Friends,8,4,,Male,0,0
113755,2/11/2019,Monday,Friends,2,9,7,Male,0,0
56813,2/11/2019,Monday,Friends,6,4,24,Female,0,1
87735,2/11/2019,Monday,Friends,1,1,15,Female,0,1
43563,2/11/2019,Monday,Friends,9,9,16,Female,0,1
5687,2/11/2019,Monday,Friends,6,4,25,Male,0,
69969,2/11/2019,Monday,Friends,2,2,10,Female,0,
47992,2/11/2019,Monday,Friends,7,10,20,Male,0,
81372,2/11/2019,Monday,Friends,5,7,5,Female,0,
103873,2/11/2019,Monday,Friends,2,5,10,Female,0,
43923,2/11/2019,Monday,Friends,4,6,10,Male,0,
102477,2/11/2019,Monday,Friends,9,8,21,Male,0,
112311,2/11/2019,Monday,Friends,10,4,5,Female,0,
123832,2/11/2019,Monday,Friends,8,8,3,Male,0,
66570,2/11/2019,Monday,Friends,4,6,6,Male,0,
13961,2/11/2019,Monday,Friends,7,5,17,Female,0,
96392,2/11/2019,Monday,Friends,2,10,11,Male,0,
9931,2/11/2019,Monday,Friends,9,5,7,Female,0,
42485,2/11/2019,Monday,Friends,5,1,11,Male,0,
26535,2/11/2019,Monday,Friends,2,9,22,Female,0,
70352,2/11/2019,Monday,Friends,1,2,19,Female,0,
122193,2/11/2019,Monday,Friends,10,3,2,Female,0,
39509,2/11/2019,Monday,Friends,2,1,24,Female,0,
49886,2/11/2019,Monday,Friends,7,5,3,Female,0,
90445,2/11/2019,Monday,Friends,1,3,20,Female,0,
21033,2/11/2019,Monday,Friends,10,2,6,Male,0,0
54324,2/11/2019,Monday,Friends,1,7,3,Male,0,1
10146,2/11/2019,Monday,Friends,3,6,22,Female,0,0
105383,2/11/2019,Monday,Friends,5,10,18,Female,0,0
87421,2/11/2019,Monday,Friends,7,1,11,Male,0,0
12685,2/11/2019,Monday,Friends,2,1,25,Female,0,1
117963,2/11/2019,Monday,Friends,5,1,2,Female,0,1
41692,2/11/2019,Monday,Friends,1,10,6,Female,0,0
41718,2/11/2019,Monday,Friends,8,10,1,Female,0,0
18591,2/11/2019,Monday,Friends,3,5,30,Female,1,0
65748,2/11/2019,Monday,Friends,10,9,11,Female,0,1
86726,2/11/2019,Monday,Friends,7,8,5,Female,0,1
90378,2/11/2019,Monday,Friends,7,3,13,Female,0,0
924,2/11/2019,Monday,Friends,10,1,16,Male,0,1
97304,2/11/2019,Monday,Friends,9,8,8,Male,0,0
18253,2/11/2019,Monday,Friends,1,10,4,Female,0,1
44456,2/11/2019,Monday,Friends,9,5,2,,0,1
84736,2/11/2019,Monday,Friends,9,1,11,,0,0
104926,2/11/2019,Monday,Friends,3,7,7,,0,0
7919,2/11/2019,Monday,Friends,4,10,27,Female,0,0
46746,2/11/2019,Monday,Friends,2,6,15,Male,0,1
40203,2/11/2019,Monday,Friends,4,7,14,Female,0,1
20659,2/11/2019,Monday,Friends,5,5,9,Male,0,1
47776,2/11/2019,Monday,Friends,5,2,26,Female,0,1
9414,2/11/2019,Monday,Friends,4,9,6,Female,0,0
74516,2/11/2019,Monday,Friends,10,2,8,Female,0,0
6028,2/11/2019,Monday,Friends,3,2,30,Male,1,0
119378,2/11/2019,Monday,Friends,8,9,2,Male,0,1
100200,2/11/2019,Monday,Friends,7,8,26,Female,0,1
120980,2/11/2019,Monday,Friends,1,10,26,Male,0,1
109114,2/11/2019,Monday,Friends,3,8,2,Male,0,0
98365,2/11/2019,Monday,Friends,3,8,20,Female,0,1
11115,2/11/2019,Monday,Friends,4,10,17,Female,0,0
90910,2/11/2019,Monday,Friends,6,1,2,Male,0,1
97359,2/11/2019,Monday,Friends,9,3,27,Female,0,1
42591,2/11/2019,Monday,Friends,1,4,3,Female,0,1
78644,2/11/2019,Monday,Friends,9,8,4,Male,0,0
53566,2/11/2019,Monday,Friends,7,10,3,Female,0,1
25004,2/11/2019,Monday,Friends,1,7,9,Female,0,0
29213,2/11/2019,Monday,Friends,8,5,6,Male,0,0
12258,2/11/2019,Monday,Friends,1,1,29,Male,0,1
32830,2/11/2019,Monday,Friends,5,3,21,Female,0,0
100757,2/11/2019,Monday,Friends,10,7,18,Female,0,0
40364,2/11/2019,Monday,Friends,7,5,19,Male,0,0
92219,2/11/2019,Monday,Friends,5,1,13,Male,0,0
44042,2/11/2019,Monday,Orange Is The New Black,5,7,32,Male,0,1
21677,2/11/2019,Monday,Orange Is The New Black,4,7,53,Male,1,1
43985,2/11/2019,Monday,Orange Is The New Black,5,7,2,Male,0,1
106506,2/11/2019,Monday,Orange Is The New Black,4,3,48,Male,0,0
24191,2/11/2019,Monday,Orange Is The New Black,1,1,26,Female,0,0
107175,2/11/2019,Monday,Orange Is The New Black,5,5,2,Male,0,0
93955,2/11/2019,Monday,Orange Is The New Black,5,5,58,Female,1,
11434,2/11/2019,Monday,Orange Is The New Black,4,9,9,Male,0,
85047,2/11/2019,Monday,Orange Is The New Black,1,1,45,Male,0,
47255,2/11/2019,Monday,Orange Is The New Black,4,8,27,Female,0,
58871,2/11/2019,Monday,Orange Is The New Black,5,8,23,Female,0,
84084,2/11/2019,Monday,Orange Is The New Black,3,5,54,Female,1,
103249,2/11/2019,Monday,Orange Is The New Black,5,5,28,Male,0,
64759,2/11/2019,Monday,Orange Is The New Black,4,1,1,Female,0,
55643,2/11/2019,Monday,Orange Is The New Black,,8,58,Female,1,
106726,2/11/2019,Monday,Orange Is The New Black,,10,35,Male,0,
42537,2/11/2019,Monday,Orange Is The New Black,,9,28,Female,0,
118771,2/11/2019,Monday,Orange Is The New Black,,5,32,Female,0,
116846,2/11/2019,Monday,Orange Is The New Black,,1,55,Female,1,
82745,2/11/2019,Monday,Orange Is The New Black,2,1,35,Male,0,
95979,2/11/2019,Monday,Orange Is The New Black,5,6,31,Female,0,0
15106,2/11/2019,Monday,Orange Is The New Black,5,10,4,Male,0,1
96982,2/11/2019,Monday,Orange Is The New Black,5,9,8,Male,0,0
88203,2/11/2019,Monday,Orange Is The New Black,2,8,5,Male,0,0
115695,2/11/2019,Monday,Orange Is The New Black,1,10,56,Female,1,0
113719,2/11/2019,Monday,Orange Is The New Black,1,6,15,Male,0,1
40390,2/11/2019,Monday,Orange Is The New Black,5,5,56,Female,1,1
26760,2/11/2019,Monday,Orange Is The New Black,5,2,1,Female,0,0
30709,2/11/2019,Monday,Orange Is The New Black,3,4,29,Female,0,1
27940,2/11/2019,Monday,Orange Is The New Black,3,3,59,Male,1,0
2659,2/11/2019,Monday,Orange Is The New Black,5,9,58,Male,1,0
109596,2/11/2019,Monday,Orange Is The New Black,1,10,16,Female,0,0
86449,2/11/2019,Monday,Orange Is The New Black,4,10,48,Female,0,0
66485,2/11/2019,Monday,Orange Is The New Black,2,4,6,Male,0,0
3076,2/11/2019,Monday,Orange Is The New Black,2,4,22,Male,0,0
38449,2/11/2019,Monday,Orange Is The New Black,5,8,32,Male,0,1
107565,2/11/2019,Monday,Orange Is The New Black,4,5,12,Female,0,0
82733,2/11/2019,Monday,Orange Is The New Black,5,2,38,Male,0,1
35078,2/11/2019,Monday,Orange Is The New Black,5,7,10,Male,0,0
45640,2/11/2019,Monday,Orange Is The New Black,3,8,37,Male,0,0
5018,2/11/2019,Monday,Orange Is The New Black,1,3,50,Female,0,1
18266,2/11/2019,Monday,Orange Is The New Black,5,3,26,Male,0,0
56768,2/11/2019,Monday,Orange Is The New Black,4,7,25,Female,0,1
87941,2/11/2019,Monday,Orange Is The New Black,3,7,19,Male,0,0
90437,2/11/2019,Monday,Orange Is The New Black,1,7,23,Male,0,0
76026,2/11/2019,Monday,Orange Is The New Black,5,8,3,Male,0,1
62926,2/11/2019,Monday,Orange Is The New Black,1,5,59,Male,1,1
124453,2/11/2019,Monday,Orange Is The New Black,4,1,45,Female,0,1
77714,2/11/2019,Monday,Orange Is The New Black,2,8,54,Female,1,1
62139,2/11/2019,Monday,Orange Is The New Black,1,5,19,Male,0,1
38958,2/11/2019,Monday,Orange Is The New Black,4,5,57,Female,1,1
825,2/11/2019,Monday,Orange Is The New Black,5,1,12,Male,0,0
95178,2/11/2019,Monday,Orange Is The New Black,5,10,30,Male,0,1
54858,2/11/2019,Monday,Orange Is The New Black,5,5,51,Female,1,1
68945,2/11/2019,Monday,Orange Is The New Black,1,3,17,Male,0,0
44361,2/11/2019,Monday,Orange Is The New Black,4,4,53,Female,1,1
73606,2/11/2019,Monday,Orange Is The New Black,,2,38,Male,0,0
68686,2/11/2019,Monday,Orange Is The New Black,4,9,42,Male,0,1
76082,2/11/2019,Monday,Orange Is The New Black,1,8,22,Male,0,1
11803,2/11/2019,Monday,Orange Is The New Black,5,8,18,Female,0,1
10128,2/11/2019,Monday,Orange Is The New Black,4,7,33,Male,0,0
25414,2/11/2019,Monday,Orange Is The New Black,1,8,44,Male,,0
61434,2/11/2019,Monday,Orange Is The New Black,2,3,9,Male,,0
24593,2/11/2019,Monday,Orange Is The New Black,4,1,45,Female,,1
30434,2/11/2019,Monday,Orange Is The New Black,1,1,12,Male,,0
34780,2/11/2019,Monday,Orange Is The New Black,5,10,23,Female,,0
2004,2/11/2019,Monday,Orange Is The New Black,2,10,6,Male,,1
124599,2/11/2019,Monday,Orange Is The New Black,4,8,32,Male,,0
51037,2/11/2019,Monday,Orange Is The New Black,4,7,9,Female,,1
63656,2/11/2019,Monday,Orange Is The New Black,2,5,55,Male,1,1
74351,2/11/2019,Monday,Orange Is The New Black,3,1,52,Male,1,0
94349,2/11/2019,Monday,Orange Is The New Black,4,8,31,Male,0,1
111519,2/11/2019,Monday,Orange Is The New Black,5,1,19,Female,0,0
99459,2/11/2019,Monday,Orange Is The New Black,4,6,47,Female,0,0
71308,2/11/2019,Monday,Orange Is The New Black,2,7,54,Female,1,1
33618,2/11/2019,Monday,Orange Is The New Black,5,4,41,Male,0,1
71541,2/11/2019,Monday,Orange Is The New Black,4,3,27,Male,0,0
104373,2/11/2019,Monday,Orange Is The New Black,4,10,16,Female,0,0
41764,2/11/2019,Monday,Orange Is The New Black,1,2,16,Male,0,0
19698,2/11/2019,Monday,Orange Is The New Black,3,6,7,Male,0,0
1694,2/11/2019,Monday,Orange Is The New Black,2,2,17,Male,0,0
45178,2/11/2019,Monday,Orange Is The New Black,2,2,41,Male,0,0
76949,2/11/2019,Monday,Orange Is The New Black,4,3,18,Male,0,1
35196,2/11/2019,Monday,Orange Is The New Black,2,8,26,Male,0,1
38768,2/11/2019,Monday,Orange Is The New Black,3,1,49,Male,0,1
100323,2/11/2019,Monday,Orange Is The New Black,1,1,20,Male,0,0
35793,2/11/2019,Monday,Orange Is The New Black,1,9,36,Female,0,1
62897,2/11/2019,Monday,Orange Is The New Black,5,3,25,Male,0,0
34493,2/11/2019,Monday,Orange Is The New Black,4,6,39,Female,0,1
112830,2/11/2019,Monday,Orange Is The New Black,3,7,50,Female,0,1
78963,2/11/2019,Monday,Orange Is The New Black,2,8,20,Male,0,0
62063,2/11/2019,Monday,Orange Is The New Black,5,6,28,Male,0,1
33676,2/11/2019,Monday,Orange Is The New Black,2,10,24,Female,0,1
82970,2/11/2019,Monday,Orange Is The New Black,4,2,54,Male,1,0
48171,2/11/2019,Monday,Orange Is The New Black,4,7,41,Female,0,0
97478,2/11/2019,Monday,Orange Is The New Black,3,6,30,Male,0,1
79063,2/11/2019,Monday,Orange Is The New Black,5,7,25,Male,0,1
42010,2/11/2019,Monday,Orange Is The New Black,2,6,31,Female,0,1
24731,2/11/2019,Monday,Orange Is The New Black,3,6,34,Female,0,0
47631,2/11/2019,Monday,Orange Is The New Black,2,9,25,Female,0,0
73165,2/11/2019,Monday,Orange Is The New Black,3,9,24,Male,0,1
108854,2/11/2019,Monday,Orange Is The New Black,1,4,45,Male,0,1
50819,2/11/2019,Monday,Orange Is The New Black,3,,34,Female,0,0
92488,2/11/2019,Monday,Orange Is The New Black,3,,55,Male,1,0
23085,2/11/2019,Monday,Orange Is The New Black,2,,15,Male,0,0
83950,2/11/2019,Monday,Orange Is The New Black,4,,14,Female,0,0
44941,2/11/2019,Monday,Orange Is The New Black,2,,37,Male,0,0
72269,2/11/2019,Monday,Orange Is The New Black,1,,27,Male,0,0
68307,2/11/2019,Monday,Orange Is The New Black,3,,38,Female,0,1
78786,2/11/2019,Monday,Orange Is The New Black,2,,23,Female,0,1
24636,2/11/2019,Monday,Orange Is The New Black,2,,51,Male,1,0
68143,2/11/2019,Monday,Orange Is The New Black,5,8,35,Male,0,1
35313,2/11/2019,Monday,Orange Is The New Black,2,6,56,Male,1,0
66778,2/11/2019,Monday,Orange Is The New Black,5,8,52,Female,1,1
104117,2/11/2019,Monday,Orange Is The New Black,1,2,27,Female,0,0
102881,2/11/2019,Monday,Orange Is The New Black,4,4,47,Female,0,1
1804,2/11/2019,Monday,Orange Is The New Black,3,6,35,Male,0,1
94840,2/11/2019,Monday,Orange Is The New Black,2,7,25,Male,0,0
30294,2/11/2019,Monday,Orange Is The New Black,5,3,29,Female,0,0
51026,2/11/2019,Monday,Orange Is The New Black,5,1,12,Female,0,1
31658,2/11/2019,Monday,Orange Is The New Black,2,3,52,Female,1,1
88880,2/11/2019,Monday,Orange Is The New Black,5,5,41,Female,0,1
18076,2/11/2019,Monday,Orange Is The New Black,3,3,14,Female,0,0
64093,2/11/2019,Monday,Orange Is The New Black,1,2,29,Female,0,0
101070,2/11/2019,Monday,Orange Is The New Black,3,2,4,Male,0,0
41743,2/11/2019,Monday,Orange Is The New Black,5,5,8,Female,0,1
3500,2/11/2019,Monday,Orange Is The New Black,5,5,52,Male,1,0
49081,2/11/2019,Monday,Orange Is The New Black,4,1,54,Male,1,1
76229,2/11/2019,Monday,Orange Is The New Black,1,9,51,Female,1,0
56508,2/11/2019,Monday,Orange Is The New Black,1,2,58,Male,1,0
11815,2/11/2019,Monday,Orange Is The New Black,2,5,16,Female,0,0
96610,2/11/2019,Monday,Orange Is The New Black,3,6,1,Male,0,1
79868,2/11/2019,Monday,Orange Is The New Black,3,5,16,Female,0,0
64222,2/11/2019,Monday,Orange Is The New Black,5,2,32,Female,0,0
33087,2/11/2019,Monday,Orange Is The New Black,1,7,50,Female,0,1
105727,2/11/2019,Monday,Orange Is The New Black,3,2,17,Female,0,0
47674,2/11/2019,Monday,Orange Is The New Black,5,5,58,Male,1,1
48438,2/11/2019,Monday,Orange Is The New Black,3,1,2,Female,0,0
60921,2/11/2019,Monday,Orange Is The New Black,4,10,28,Female,0,1
20288,2/11/2019,Monday,Orange Is The New Black,5,6,34,Male,0,1
11801,2/11/2019,Monday,Orange Is The New Black,4,5,42,Female,0,1
62485,2/11/2019,Monday,Orange Is The New Black,2,10,54,Male,1,0
117924,2/11/2019,Monday,Orange Is The New Black,5,9,20,Male,0,1
98059,2/11/2019,Monday,Orange Is The New Black,5,9,58,Female,1,0
21681,2/11/2019,Monday,Orange Is The New Black,1,9,23,Male,0,0
116133,2/11/2019,Monday,Orange Is The New Black,3,1,13,Male,0,0
20259,2/11/2019,Monday,Orange Is The New Black,3,2,15,Male,0,0
32382,2/11/2019,Monday,Orange Is The New Black,3,7,39,Male,0,1
1691,2/11/2019,Monday,Orange Is The New Black,1,10,11,Male,0,1
71395,2/11/2019,Monday,Orange Is The New Black,3,1,45,Male,0,0
120108,2/11/2019,Monday,Orange Is The New Black,5,2,35,Male,0,1
113437,2/11/2019,Monday,Orange Is The New Black,3,10,10,Female,0,0
42263,2/11/2019,Monday,Orange Is The New Black,3,9,48,Male,0,1
47064,2/11/2019,Monday,Orange Is The New Black,5,6,36,Male,0,1
48072,2/11/2019,Monday,Orange Is The New Black,4,6,9,Male,0,0
85580,2/11/2019,Monday,Orange Is The New Black,2,1,29,Female,0,1
50888,2/11/2019,Monday,Orange Is The New Black,3,10,4,Male,0,0
121535,2/11/2019,Monday,Orange Is The New Black,3,10,42,Female,0,0
37990,2/11/2019,Monday,Orange Is The New Black,2,5,11,Female,0,1
23278,2/11/2019,Monday,Orange Is The New Black,4,1,41,Male,0,1
83703,2/11/2019,Monday,Orange Is The New Black,2,8,30,Male,0,0
59404,2/11/2019,Monday,Orange Is The New Black,4,3,25,Female,0,1
2923,2/11/2019,Monday,Orange Is The New Black,2,4,26,Female,0,1
116624,2/11/2019,Monday,Orange Is The New Black,1,4,35,Female,0,0
110392,2/11/2019,Monday,Orange Is The New Black,1,2,6,Male,0,1
87914,2/11/2019,Monday,Orange Is The New Black,2,4,53,Female,1,1
46937,2/11/2019,Monday,Orange Is The New Black,2,1,40,Female,0,0
74199,2/11/2019,Monday,Orange Is The New Black,2,2,59,Female,1,0
49781,2/11/2019,Monday,Orange Is The New Black,4,7,3,Female,0,0
49232,2/11/2019,Monday,Orange Is The New Black,1,8,12,Male,0,1
71543,2/11/2019,Monday,Orange Is The New Black,1,1,54,Male,1,1
56428,2/11/2019,Monday,Orange Is The New Black,5,5,3,Female,0,1
67167,2/11/2019,Monday,Orange Is The New Black,1,1,57,Female,1,0
115289,2/11/2019,Monday,Orange Is The New Black,5,6,55,Male,1,1
102445,2/11/2019,Monday,Orange Is The New Black,4,1,57,Male,1,1
66631,2/11/2019,Monday,Orange Is The New Black,1,1,19,Male,0,0
122674,2/11/2019,Monday,Orange Is The New Black,1,3,28,Male,0,0
104488,2/11/2019,Monday,Orange Is The New Black,2,1,29,Male,0,0
46346,2/11/2019,Monday,Orange Is The New Black,3,10,24,Female,0,0
13188,2/11/2019,Monday,Orange Is The New Black,3,1,30,Male,0,1
5607,2/11/2019,Monday,Orange Is The New Black,5,10,41,Female,0,1
74521,2/11/2019,Monday,Parks & Rec,3,3,19,Female,0,0
70318,2/11/2019,Monday,Parks & Rec,5,8,9,Male,0,0
69447,2/11/2019,Monday,Parks & Rec,2,3,1,Female,0,1
13813,2/11/2019,Monday,Parks & Rec,2,9,4,Female,0,0
84607,2/11/2019,Monday,Parks & Rec,1,5,27,Male,1,1
87429,2/11/2019,Monday,Parks & Rec,1,9,20,Male,0,1
78536,2/11/2019,Monday,Parks & Rec,4,8,22,Male,0,1
31288,2/11/2019,Monday,Parks & Rec,3,3,24,Male,0,0
76056,2/11/2019,Monday,Parks & Rec,4,3,23,Female,0,0
108030,2/11/2019,Monday,Parks & Rec,2,4,5,Female,0,1
106220,2/11/2019,Monday,Parks & Rec,4,9,3,Male,0,1
254,2/11/2019,Monday,Parks & Rec,4,5,11,Female,0,1
62318,2/11/2019,Monday,Parks & Rec,1,9,15,Female,0,1
66,2/11/2019,Monday,Parks & Rec,5,9,20,Female,0,1
88074,2/11/2019,Monday,Parks & Rec,4,7,21,Male,0,0
90369,2/11/2019,Monday,Parks & Rec,1,5,5,Female,0,0
92910,2/11/2019,Monday,Parks & Rec,1,6,20,Female,0,0
112159,2/11/2019,Monday,Parks & Rec,1,6,27,Female,1,1
14961,2/11/2019,Monday,Parks & Rec,3,5,18,Male,0,0
102024,2/11/2019,Monday,Parks & Rec,5,2,28,Female,1,1
48212,2/11/2019,Monday,Parks & Rec,4,10,11,Female,0,0
111906,2/11/2019,Monday,Parks & Rec,2,8,23,Male,0,1
30218,2/11/2019,Monday,Parks & Rec,1,5,18,Female,0,0
4530,2/11/2019,Monday,Parks & Rec,2,8,12,Female,0,0
4294,2/11/2019,Monday,Parks & Rec,5,6,26,Male,1,0
62145,2/11/2019,Monday,Parks & Rec,4,9,21,Male,0,1
58037,2/11/2019,Monday,Parks & Rec,5,7,30,Female,1,1
69652,2/11/2019,Monday,Parks & Rec,5,1,19,Female,0,0
